hospital_name,district,upazila,latitude,longitude,category,contact
The Debidwar Square Diagnostic Complex,Cumilla,Debidwar,23.5965,90.9965,Diagnostic Center,01711-100160
The Debidwar Square Hospital,Cumilla,Debidwar,23.597,90.997,Private Hospital/Clinic,01711-100161
,,,,,,
Adda Tower Hospital & Digital Diagnostic Center,Cumilla,Barura,23.375,91.055,Private Hospital/Clinic,01711-100162
ASHWADIA MEDICAL CENTER,Cumilla,Barura,23.3755,91.0555,Diagnostic Center,01711-100163
BARURA CENTRAL HOSPITAL PVT. LTD,Cumilla,Barura,23.376,91.056,Private Hospital/Clinic,01711-100164
BARURA DIABETIC SHOMITY HOSPITAL,Cumilla,Barura,23.3765,91.0565,Diagnostic Center,01711-100165
BARURA IBN SINA HOSPITAL,Cumilla,Barura,23.377,91.057,Private Hospital/Clinic,01711-100166
BARURA MODERN HOSPITAL,Cumilla,Barura,23.3775,91.0575,Private Hospital/Clinic,01711-100167
Doctor’s Community Hospital,Cumilla,Barura,23.378,91.058,Private Hospital/Clinic,01711-100168
GRAMEEN KAYLAY ADDA HEALTH CENTER,Cumilla,Barura,23.3785,91.0585,Diagnostic Center,01711-100169
Medicare General Hospital,Cumilla,Barura,23.379,91.059,Private Hospital/Clinic,01711-100170
MEDINOVA HOSPITAL,Cumilla,Barura,23.3795,91.0595,Private Hospital/Clinic,01711-100171
RAMMOHAN DIAGNOSTIC CENTER,Cumilla,Barura,23.38,91.06,Diagnostic Center,01711-100172
Surjer Hashi Network,Cumilla,Barura,23.3805,91.0605,Diagnostic Center,01711-100173
THE SQUARE DIGITAL DIAGNOSTIC CENTER,Cumilla,Barura,23.381,91.061,Diagnostic Center,01711-100174
Al- Madina Hospital & Digital Diagnostic Center,Cumilla,Chandina,23.485,91.005,Private Hospital/Clinic,01711-100175
AL-MADINA DIGITAL DIAGNOSTIC CENTER,Cumilla,Chandina,23.4855,91.0055,Diagnostic Center,01711-100176
Apollo Hospital,Cumilla,Chandina,23.486,91.006,Private Hospital/Clinic,01711-100177
Chandina Al Raji Diagnosti & Consultation Center,Cumilla,Chandina,23.4865,91.0065,Diagnostic Center,01711-100178
CHANDINA CENTRAL HOSPITAL,Cumilla,Chandina,23.487,91.007,Private Hospital/Clinic,01711-100179
CHANDINA DIAGNOSTIC CENTRE,Cumilla,Chandina,23.4875,91.0075,Diagnostic Center,01711-100180
CHANDINA KHIDMAH GENERAL HOSPITAL,Cumilla,Chandina,23.488,91.008,Private Hospital/Clinic,01711-100181
Chandina Lab Aid Hospital,Cumilla,Chandina,23.4885,91.0085,Private Hospital/Clinic,01711-100182
CHANDINA MAA O SHISHU SPECIALIJED HOSPITAL,Cumilla,Chandina,23.489,91.009,Private Hospital/Clinic,01711-100183
CHANDINA MEDICAL CENTRE,Cumilla,Chandina,23.4895,91.0095,Private Hospital/Clinic,01711-100184
Chandina Mim Hospital,Cumilla,Chandina,23.49,91.01,Private Hospital/Clinic,01711-100185
CHANDINA SQUARE HOSPITAL,Cumilla,Chandina,23.4905,91.0105,Private Hospital/Clinic,01711-100186
Chandina Tower Hospital,Cumilla,Chandina,23.491,91.011,Private Hospital/Clinic,01711-100187
Datta Diagnostic Center,Cumilla,Chandina,23.4915,91.0115,Diagnostic Center,01711-100188
ISLAMIA DIAGNOSTIC CENTRE,Cumilla,Chandina,23.492,91.012,Diagnostic Center,01711-100189
Joy Medical & Diagnostic Center,Cumilla,Chandina,23.4925,91.0125,Diagnostic Center,01711-100190
LAXMIPUR MEDICAL CENTER,Cumilla,Chandina,23.493,91.013,Diagnostic Center,01711-100191
Life Care Center,Cumilla,Chandina,23.4935,91.0135,Diagnostic Center,01711-100192
Madhaia General Hospital,Cumilla,Chandina,23.494,91.014,Private Hospital/Clinic,01711-100193
Madhaia Mim Hospital,Cumilla,Chandina,23.4945,91.0145,Private Hospital/Clinic,01711-100194
Madhaiya Laser and medical services,Cumilla,Chandina,23.495,91.015,Diagnostic Center,01711-100195
MADINA MEDICAL CENTER,Cumilla,Chandina,23.4955,91.0155,Diagnostic Center,01711-100196
MATRI DIAGNOSTIC CENTER,Cumilla,Chandina,23.496,91.016,Diagnostic Center,01711-100197
Mohona Madical Centre,Cumilla,Chandina,23.4965,91.0165,Diagnostic Center,01711-100198
MUKTI DIAGNOSTIC CENTER,Cumilla,Chandina,23.497,91.017,Diagnostic Center,01711-100199
Nababpur Medinova Hospital & Digital Diagnostic Centre,Cumilla,Chandina,23.4975,91.0175,Private Hospital/Clinic,01711-100200
Nababpur Trauma Center,Cumilla,Chandina,23.498,91.018,Private Hospital/Clinic,01711-100201
NAHA DIAGNOSTIC CENTRE,Cumilla,Chandina,23.4985,91.0185,Diagnostic Center,01711-100202
New Life Hospital,Cumilla,Chandina,23.499,91.019,Private Hospital/Clinic,01711-100203
NEW MODERN DIAGNOSTIC CENTER,Cumilla,Chandina,23.4995,91.0195,Diagnostic Center,01711-100204
NEW MUKTI DIAGNOSTIC CENTER,Cumilla,Chandina,23.5,91.02,Diagnostic Center,01711-100205
Sarkar Diagnostic Center,Cumilla,Chandina,23.5005,91.0205,Diagnostic Center,01711-100206
Seba Diagnostic Center And Doctors Point,Cumilla,Chandina,23.501,91.021,Diagnostic Center,01711-100207
Tower Hospital and Digital Diagnostic Center,Cumilla,Chandina,23.5015,91.0215,Private Hospital/Clinic,01711-100208
Adda Tower Hospital & Digital Diagnostic Center,Cumilla,Barura,23.375,91.055,Private Hospital/Clinic,01711-100162
ASHWADIA MEDICAL CENTER,Cumilla,Barura,23.3755,91.0555,Diagnostic Center,01711-100163
BARURA CENTRAL HOSPITAL PVT. LTD,Cumilla,Barura,23.376,91.056,Private Hospital/Clinic,01711-100164
BARURA DIABETIC SHOMITY HOSPITAL,Cumilla,Barura,23.3765,91.0565,Diagnostic Center,01711-100165
BARURA IBN SINA HOSPITAL,Cumilla,Barura,23.377,91.057,Private Hospital/Clinic,01711-100166
BARURA MODERN HOSPITAL,Cumilla,Barura,23.3775,91.0575,Private Hospital/Clinic,01711-100167
Doctor’s Community Hospital,Cumilla,Barura,23.378,91.058,Private Hospital/Clinic,01711-100168
GRAMEEN KAYLAY ADDA HEALTH CENTER,Cumilla,Barura,23.3785,91.0585,Diagnostic Center,01711-100169
Medicare General Hospital,Cumilla,Barura,23.379,91.059,Private Hospital/Clinic,01711-100170
MEDINOVA HOSPITAL,Cumilla,Barura,23.3795,91.0595,Private Hospital/Clinic,01711-100171
RAMMOHAN DIAGNOSTIC CENTER,Cumilla,Barura,23.38,91.06,Diagnostic Center,01711-100172
Surjer Hashi Network,Cumilla,Barura,23.3805,91.0605,Diagnostic Center,01711-100173
THE SQUARE DIGITAL DIAGNOSTIC CENTER,Cumilla,Barura,23.381,91.061,Diagnostic Center,01711-100174
Al- Madina Hospital & Digital Diagnostic Center,Cumilla,Chandina,23.485,91.005,Private Hospital/Clinic,01711-100175
AL-MADINA DIGITAL DIAGNOSTIC CENTER,Cumilla,Chandina,23.4855,91.0055,Diagnostic Center,01711-100176
Apollo Hospital,Cumilla,Chandina,23.486,91.006,Private Hospital/Clinic,01711-100177
Chandina Al Raji Diagnosti & Consultation Center,Cumilla,Chandina,23.4865,91.0065,Diagnostic Center,01711-100178
CHANDINA CENTRAL HOSPITAL,Cumilla,Chandina,23.487,91.007,Private Hospital/Clinic,01711-100179
CHANDINA DIAGNOSTIC CENTRE,Cumilla,Chandina,23.4875,91.0075,Diagnostic Center,01711-100180
CHANDINA KHIDMAH GENERAL HOSPITAL,Cumilla,Chandina,23.488,91.008,Private Hospital/Clinic,01711-100181
Chandina Lab Aid Hospital,Cumilla,Chandina,23.4885,91.0085,Private Hospital/Clinic,01711-100182
CHANDINA MAA O SHISHU SPECIALIJED HOSPITAL,Cumilla,Chandina,23.489,91.009,Private Hospital/Clinic,01711-100183
CHANDINA MEDICAL CENTRE,Cumilla,Chandina,23.4895,91.0095,Private Hospital/Clinic,01711-100184
Chandina Mim Hospital,Cumilla,Chandina,23.49,91.01,Private Hospital/Clinic,01711-100185
CHANDINA SQUARE HOSPITAL,Cumilla,Chandina,23.4905,91.0105,Private Hospital/Clinic,01711-100186
Chandina Tower Hospital,Cumilla,Chandina,23.491,91.011,Private Hospital/Clinic,01711-100187
Datta Diagnostic Center,Cumilla,Chandina,23.4915,91.0115,Diagnostic Center,01711-100188
ISLAMIA DIAGNOSTIC CENTRE,Cumilla,Chandina,23.492,91.012,Diagnostic Center,01711-100189
Joy Medical & Diagnostic Center,Cumilla,Chandina,23.4925,91.0125,Diagnostic Center,01711-100190
LAXMIPUR MEDICAL CENTER,Cumilla,Chandina,23.493,91.013,Diagnostic Center,01711-100191
Life Care Center,Cumilla,Chandina,23.4935,91.0135,Diagnostic Center,01711-100192
Madhaia General Hospital,Cumilla,Chandina,23.494,91.014,Private Hospital/Clinic,01711-100193
Madhaia Mim Hospital,Cumilla,Chandina,23.4945,91.0145,Private Hospital/Clinic,01711-100194
Madhaiya Laser and medical services,Cumilla,Chandina,23.495,91.015,Diagnostic Center,01711-100195
MADINA MEDICAL CENTER,Cumilla,Chandina,23.4955,91.0155,Diagnostic Center,01711-100196
MATRI DIAGNOSTIC CENTER,Cumilla,Chandina,23.496,91.016,Diagnostic Center,01711-100197
Mohona Madical Centre,Cumilla,Chandina,23.4965,91.0165,Diagnostic Center,01711-100198
MUKTI DIAGNOSTIC CENTER,Cumilla,Chandina,23.497,91.017,Diagnostic Center,01711-100199
Nababpur Medinova Hospital & Digital Diagnostic Centre,Cumilla,Chandina,23.4975,91.0175,Private Hospital/Clinic,01711-100200
Nababpur Trauma Center,Cumilla,Chandina,23.498,91.018,Private Hospital/Clinic,01711-100201
NAHA DIAGNOSTIC CENTRE,Cumilla,Chandina,23.4985,91.0185,Diagnostic Center,01711-100202
New Life Hospital,Cumilla,Chandina,23.499,91.019,Private Hospital/Clinic,01711-100203
NEW MODERN DIAGNOSTIC CENTER,Cumilla,Chandina,23.4995,91.0195,Diagnostic Center,01711-100204
NEW MUKTI DIAGNOSTIC CENTER,Cumilla,Chandina,23.5,91.02,Diagnostic Center,01711-100205
Sarkar Diagnostic Center,Cumilla,Chandina,23.5005,91.0205,Diagnostic Center,01711-100206
Seba Diagnostic Center And Doctors Point,Cumilla,Chandina,23.501,91.021,Diagnostic Center,01711-100207
Tower Hospital and Digital Diagnostic Center,Cumilla,Chandina,23.5015,91.0215,Private Hospital/Clinic,01711-100208
DAIARA MODERN DIAGNOSTIC CENTRE,Cumilla,Monoharganj,23.15,91.02,Diagnostic Center,01711-100223
HASNABAD DIGITAL LAB.,Cumilla,Monoharganj,23.151,91.021,Diagnostic Center,01711-100224
MONOHORGONG MEDICAL CENTER,Cumilla,Monoharganj,23.152,91.022,Diagnostic Center,01711-100225
MONOHORGONJ PADMA GENERAL HOSPITAL,Cumilla,Monoharganj,23.153,91.023,Private Hospital/Clinic,01711-100226
MONORAMA DIAGNOSTIC CENTER,Cumilla,Monoharganj,23.154,91.024,Diagnostic Center,01711-100227
Mohammad Shahid Ullah Bhuiyan Medical Center,Cumilla,Monoharganj,23.155,91.025,Private Hospital/Clinic,01711-100228
Natherpetua General Hospital,Cumilla,Monoharganj,23.156,91.026,Private Hospital/Clinic,01711-100229
NATHERPETUA MODERN DIAGNOSTIC CENTER,Cumilla,Monoharganj,23.157,91.027,Diagnostic Center,01711-100230
NATHERPETUA MODERN HOSPITAL,Cumilla,Monoharganj,23.158,91.028,Private Hospital/Clinic,01711-100231
LAKSHAMANPUR ISLAMIA DIAGNOSTIC & CONSULTATION CENTER,Cumilla,Monoharganj,23.159,91.029,Diagnostic Center,01711-100232
Firoza Begum Memorial Hospital,Cumilla,Monoharganj,23.16,91.03,Diagnostic Center,01711-100233
ADHUNIK HOSPITAL & DIAGNOSTIC CENTER,Cumilla,Muradnagar,23.63,90.93,Private Hospital/Clinic,01711-100234
Al-Hajj Shamsul Haque & Misses Haque Hospital,Cumilla,Muradnagar,23.631,90.931,Private Hospital/Clinic,01711-100235
Al-Madina Health Care & Diagnostic Center,Cumilla,Muradnagar,23.632,90.932,Diagnostic Center,01711-100236
ANAM MEDICAL AND DIAGNOSTIC CENTER,Cumilla,Muradnagar,23.633,90.933,Diagnostic Center,01711-100237
APPOLO MEDICAL CENTER,Cumilla,Muradnagar,23.634,90.934,Diagnostic Center,01711-100238
Care Hospital,Cumilla,Muradnagar,23.635,90.935,Private Hospital/Clinic,01711-100239
COMPANYGONJ DIGITAL EYE HOSPITAL,Cumilla,Muradnagar,23.636,90.936,Private Hospital/Clinic,01711-100240
DOCTORS DIAGNOSTIC & HOSPITAL,Cumilla,Muradnagar,23.637,90.937,Private Hospital/Clinic,01711-100241
Doctors Diagnostic Centre Unit 2,Cumilla,Muradnagar,23.638,90.938,Diagnostic Center,01711-100242
FAISAL MEDI COMPLEX,Cumilla,Muradnagar,23.639,90.939,Diagnostic Center,01711-100243
GOOD LIFE DIAGNOSTIC CENTRE,Cumilla,Muradnagar,23.64,90.94,Diagnostic Center,01711-100244
GRAMEEN KALYAN DARORA HEALTH CENTER,Cumilla,Muradnagar,23.641,90.941,Diagnostic Center,01711-100245
GRAMEEN KALYAN SRIKAIL HEALTH CENTER,Cumilla,Muradnagar,23.642,90.942,Diagnostic Center,01711-100246
GOMOTI PATHOLOGY & MEDICAL CENTER,Cumilla,Muradnagar,23.643,90.943,Diagnostic Center,01711-100247
Ayesha Medical Center & Digital Lab,Cumilla,Muradnagar,23.644,90.944,Diagnostic Center,01711-100248
Chapitala Nurjahan Medical Center,Cumilla,Muradnagar,23.645,90.945,Diagnostic Center,01711-100249
JAHANARA GENERAL HOSPITAL,Cumilla,Muradnagar,23.646,90.946,Diagnostic Center,01711-100250
Jonoseba Medical Services,Cumilla,Muradnagar,23.647,90.947,Diagnostic Center,01711-100251
LATIF GENERAL (PANGO) HOSPITAL,Cumilla,Muradnagar,23.648,90.948,Private Hospital/Clinic,01711-100252
Micro Path & Hospital (pvt) Ltd,Cumilla,Muradnagar,23.649,90.949,Private Hospital/Clinic,01711-100253
New Muradnagar medinova diagnostic services,Cumilla,Muradnagar,23.65,90.95,Diagnostic Center,01711-100254
PROTTASHA DIGITAL DIAGNOSTIC CENTER,Cumilla,Muradnagar,23.651,90.951,Diagnostic Center,01711-100255
SAFE LIFE DIGITAL DIAGNOSTIC & CONSULTATION CENTRE,Cumilla,Muradnagar,23.652,90.952,Diagnostic Center,01711-100256
sarker daignostic and telimedicine center,Cumilla,Muradnagar,23.653,90.953,Diagnostic Center,01711-100257
Sreekali Doctors Diagnostic Center,Cumilla,Muradnagar,23.654,90.954,Diagnostic Center,01711-100258
The Modern Diagnostic Center,Cumilla,Muradnagar,23.655,90.955,Diagnostic Center,01711-100259
The New Al Habib Diagnostic Center,Cumilla,Muradnagar,23.656,90.956,Diagnostic Center,01711-100260
TITAS HOSPITAL & DIAGNOSTIC CENTRE,Cumilla,Muradnagar,23.657,90.957,Diagnostic Center,01711-100261
Adhunic Diagnostic Centre,Cumilla,Nangalkot,23.16,91.13,Diagnostic Center,01711-100262
Boxgonj Private Hospital And Diagnostic Center,Cumilla,Nangalkot,23.161,91.131,Private Hospital/Clinic,01711-100263
Matri Chhaya Maternity Clinic,Cumilla,Nangalkot,23.162,91.132,Private Hospital/Clinic,01711-100264
MODERNDIAGNOSTIC CENTER,Cumilla,Nangalkot,23.163,91.133,Diagnostic Center,01711-100265
NANGALCOT TRAUMA CENTRE & GENERAL HOSPITAL,Cumilla,Nangalkot,23.164,91.134,Private Hospital/Clinic,01711-100266
Nangalkot Adunik Medical Services,Cumilla,Nangalkot,23.165,91.135,Diagnostic Center,01711-100267
NANGALKOT ISLAMIA GENERAL HOSPITAL,Cumilla,Nangalkot,23.166,91.136,Private Hospital/Clinic,01711-100268
Nangalkot New Apollo Medical Services,Cumilla,Nangalkot,23.167,91.137,Diagnostic Center,01711-100269
NANGALKOT NOVA HOSPITAL,Cumilla,Nangalkot,23.168,91.138,Private Hospital/Clinic,01711-100270
Nangalkot Popular Diagnostic Center,Cumilla,Nangalkot,23.169,91.139,Diagnostic Center,01711-100271
Padma Hospital & Digital Diagonistic Center,Cumilla,Nangalkot,23.17,91.14,Private Hospital/Clinic,01711-100272
Patwary General Hospital,Cumilla,Nangalkot,23.171,91.141,Private Hospital/Clinic,01711-100273
Shamsunnahar Diagnostic Center,Cumilla,Nangalkot,23.172,91.142,Diagnostic Center,01711-100274
THE LAB ONE DIAGNOSTIC & CONSULTATION CENTER,Cumilla,Nangalkot,23.173,91.143,Diagnostic Center,01711-100275
Al-Falah Medical Center,Cumilla,Chauddagram,23.21,91.31,Diagnostic Center,01711-100276
Chauddagram Clinic,Cumilla,Chauddagram,23.211,91.311,Diagnostic Center,01711-100277
CHAUDDAGRAM GENERAL HOSPITAL & DIAGNOSTIC CENTRE,Cumilla,Chauddagram,23.212,91.312,Private Hospital/Clinic,01711-100278
Chauddagram Islamia Eye Hospital & Phaco Center,Cumilla,Chauddagram,23.213,91.313,Private Hospital/Clinic,01711-100279
Chauddagram Medinova Diagnostic Center,Cumilla,Chauddagram,23.214,91.314,Diagnostic Center,01711-100280
Doctors Care Diagonstic Center,Cumilla,Chauddagram,23.215,91.315,Diagnostic Center,01711-100281
Family Hospital & Diagnostic Center,Cumilla,Chauddagram,23.216,91.316,Private Hospital/Clinic,01711-100282
FIRST AID HOSPITAL & DIAGNOSTIC CENTER,Cumilla,Chauddagram,23.217,91.317,Private Hospital/Clinic,01711-100283
FIRST CARE NAZ HOSPITAL & DIAGNOSTIC CENTER,Cumilla,Chauddagram,23.218,91.318,Diagnostic Center,01711-100284
FRIENDS HOSPITAL LIMITED,Cumilla,Chauddagram,23.219,91.319,Private Hospital/Clinic,01711-100285
Gunabati Square Hospital & Diagnostic Center,Cumilla,Chauddagram,23.22,91.32,Private Hospital/Clinic,01711-100286
Health Care Medical Centre,Cumilla,Chauddagram,23.221,91.321,Diagnostic Center,01711-100287
KAKRI MEDICAL CENTER,Cumilla,Chauddagram,23.222,91.322,Diagnostic Center,01711-100288
LAB ONE DIAGNOSTIC CENTRE,Cumilla,Chauddagram,23.223,91.323,Diagnostic Center,01711-100289
MEDI LAB,Cumilla,Chauddagram,23.224,91.324,Diagnostic Center,01711-100290
MIA BAZAR CLINIC,Cumilla,Chauddagram,23.225,91.325,Diagnostic Center,01711-100291
NESARIA GENERAL HOSPITAL & DIAGONSTIC CENTER,Cumilla,Chauddagram,23.226,91.326,Private Hospital/Clinic,01711-100292
Oli Ahmed Diagnostic,Cumilla,Chauddagram,23.227,91.327,Diagnostic Center,01711-100293
REX DIAGNOSTIC CENTRE & HOSPITAL,Cumilla,Chauddagram,23.228,91.328,Diagnostic Center,01711-100294
SHEBA DIAGNOSTIC AND CONSULTATION CENTER,Cumilla,Chauddagram,23.229,91.329,Diagnostic Center,01711-100295
Skylab Hospital and Diagnostic Center,Cumilla,Chauddagram,23.23,91.33,Private Hospital/Clinic,01711-100296
THE FAMOUS HOSPITAL,Cumilla,Chauddagram,23.231,91.331,Private Hospital/Clinic,01711-100297
The Health Care Diagnostic Center,Cumilla,Chauddagram,23.232,91.332,Diagnostic Center,01711-100298
THE IBNA SINA MEDICAL CENTRE,Cumilla,Chauddagram,23.233,91.333,Diagnostic Center,01711-100299
THE REX DIAGNOSTIC CENTRE,Cumilla,Chauddagram,23.234,91.334,Diagnostic Center,01711-100300
UNITY MEDICAL CENTRE,Cumilla,Chauddagram,23.235,91.335,Diagnostic Center,01711-100301
VARD Kamal Eye Hospital,Cumilla,Chauddagram,23.236,91.336,Private Hospital/Clinic,01711-100302
AL-SHEFA GENERAL HOSPITAL,Cumilla,Meghna,23.59,90.72,Private Hospital/Clinic,01711-100303
CITY DIAGNOSTIC AND CONSULTATION CENTER,Cumilla,Meghna,23.591,90.721,Diagnostic Center,01711-100304
Darber Diagnostic Center,Cumilla,Meghna,23.592,90.722,Diagnostic Center,01711-100305
Fahad-Rahad Diagnostic Centre,Cumilla,Meghna,23.593,90.723,Diagnostic Center,01711-100306
ISLAMIA GENARAL HOSPITAL AND DIGITAL DIAGNOSTIC COMPLEX,Cumilla,Meghna,23.594,90.724,Private Hospital/Clinic,01711-100307
Khidmah diagnostic & diabetic center,Cumilla,Meghna,23.595,90.725,Diagnostic Center,01711-100308
Meghna barakah diagnostic centre,Cumilla,Meghna,23.596,90.726,Diagnostic Center,01711-100309
New Al Shafa General Hospital & Diagnostic Center,Cumilla,Meghna,23.597,90.727,Diagnostic Center,01711-100310
AL-Noor Diagnostic & Consultation Center,Cumilla,Titas,23.63,90.77,Diagnostic Center,01711-100311
GRAMEEN KALYAN JAGUTHPUR HEALTH CENTER,Cumilla,Titas,23.631,90.771,Diagnostic Center,01711-100312
IDEAL DIAGNOSTIC CENTER,Cumilla,Titas,23.632,90.772,Diagnostic Center,01711-100313
KAMAL MODERN HOSPITAL (UNIT-2),Cumilla,Titas,23.633,90.773,Private Hospital/Clinic,01711-100314
MAA DIAGNOSTIC & TREATMENT CENTER,Cumilla,Titas,23.634,90.774,Diagnostic Center,01711-100315
NEW LIFE CARE MEDICAL CENTRE,Cumilla,Titas,23.635,90.775,Diagnostic Center,01711-100316
SALMA DIAGNOSTIC CENTRE UNIT-2,Cumilla,Titas,23.636,90.776,Diagnostic Center,01711-100317
Titas Diabetic Hospital,Cumilla,Titas,23.637,90.777,Diagnostic Center,01711-100318
hospital_name,district,upazila,latitude,longitude,category,contact
B-para Diagnostic Center,Cumilla,Brahmanpara,23.615,91.11,Diagnostic Center,01711-100319
Brahmanpara Begum Rokeya Hospital (Pvt.) Ltd.,Cumilla,Brahmanpara,23.6155,91.1105,Private Hospital/Clinic,01711-100320
BRAHMANPARA DIABETIC HOSPITAL,Cumilla,Brahmanpara,23.616,91.111,Diagnostic Center,01711-100321
BRAHMANPARA SHISHU MATRI HOSPITAL,Cumilla,Brahmanpara,23.6165,91.1115,Private Hospital/Clinic,01711-100322
Chandla Medical Center,Cumilla,Brahmanpara,23.617,91.112,Diagnostic Center,01711-100323
Comfort Diagnostic Centre,Cumilla,Brahmanpara,23.6175,91.1125,Diagnostic Center,01711-100324
DG PATH MEDICAL SERVICES,Cumilla,Brahmanpara,23.618,91.113,Diagnostic Center,01711-100325
Good Life Medical Center,Cumilla,Brahmanpara,23.6185,91.1135,Diagnostic Center,01711-100326
Grameen Kalyan Shidlai Health Center,Cumilla,Brahmanpara,23.619,91.114,Diagnostic Center,01711-100327
MAHDUMATI HOSPITAL (PTV.) LTD.,Cumilla,Brahmanpara,23.6195,91.1145,Diagnostic Center,01711-100328
MATRICHAYA DIAGNOSTIC CENTER,Cumilla,Brahmanpara,23.62,91.115,Diagnostic Center,01711-100329
MATTRISEBA GENERAL HOSPITAL,Cumilla,Brahmanpara,23.6205,91.1155,Private Hospital/Clinic,01711-100330
NEW BRAHMANPARA DIABETIC & GENERAL HOSPITAL,Cumilla,Brahmanpara,23.621,91.116,Private Hospital/Clinic,01711-100331
NEW MEDINOVA DIAGNOSTIC CENTRE.,Cumilla,Brahmanpara,23.6215,91.1165,Diagnostic Center,01711-100332
THE VISION HOSPITAL,Cumilla,Brahmanpara,23.622,91.117,Private Hospital/Clinic,01711-100333
Unity Hospital,Cumilla,Brahmanpara,23.6225,91.1175,Private Hospital/Clinic,01711-100334
BHUSCHI HEALTHCARE CENTER,Cumilla,Lalmai,23.36,91.13,Diagnostic Center,01711-100335
HEALTH VIEW DIAGONISTIC & CONSULTANT CENTER,Cumilla,Lalmai,23.3605,91.1305,Diagnostic Center,01711-100336
LALMAI DIABETIC ASSOCIATION,Cumilla,Lalmai,23.361,91.131,Diagnostic Center,01711-100337
Royal Diagnostic Center,Cumilla,Lalmai,23.3615,91.1315,Diagnostic Center,01711-100338
ASHIA MEMORIAL HOSPITAL & DIAGNOSTIC CENTER,Coxs Bazar,Chakaria,21.75,92.07,Private Hospital/Clinic,01711-100339
BADARKHALI GENERAL HOSPITAL,Coxs Bazar,Chakaria,21.7505,92.0705,Private Hospital/Clinic,01711-100340
Badarkhali Lab House,Coxs Bazar,Chakaria,21.751,92.071,Diagnostic Center,01711-100341
Badarkhali Modern Diagnostic Center,Coxs Bazar,Chakaria,21.7515,92.0715,Diagnostic Center,01711-100342
BARAITALI MAA-SHISU HOSPITAL,Coxs Bazar,Chakaria,21.752,92.072,Private Hospital/Clinic,01711-100343
Central Care Hospital,Coxs Bazar,Chakaria,21.7525,92.0725,Private Hospital/Clinic,01711-100344
Chakaria City Hospital,Coxs Bazar,Chakaria,21.753,92.073,Private Hospital/Clinic,01711-100345
Chakaria Digital Diagnostic Center,Coxs Bazar,Chakaria,21.7535,92.0735,Diagnostic Center,01711-100346
Chakaria Digital Hospital (Pvt.) Ltd,Coxs Bazar,Chakaria,21.754,92.074,Private Hospital/Clinic,01711-100347
Chakaria General Hospital & Trauma Center,Coxs Bazar,Chakaria,21.7545,92.0745,Private Hospital/Clinic,01711-100348
Chakaria Medical Center,Coxs Bazar,Chakaria,21.755,92.075,Diagnostic Center,01711-100349
Chakaria Unique Hospital (Pvt) Ltd,Coxs Bazar,Chakaria,21.7555,92.0755,Private Hospital/Clinic,01711-100350
